date,inside_covers,outside_covers,reserved_covers,walkin_covers,waitlist_covers,no_show_covers,no_show_parties,UC,season,weekday,year,patio_open,apparent_temp_7pm,apparent_temp_12pm,dewpoint_7pm,temp_max,temp_min,temp_range,snow_depth_morning,precip_dinner,precip_dinner_max,snowfall_dinner,precip_type_dinner,windgusts_dinner_max,cloudcover_dinner_mean,precip_lunch,precip_lunch_max,precip_type_lunch,precip_lag0,precip_type_code,precip_lag1,precip_lag2,precip_lag5d,year_code,any_rain_lag1,OC_predicted,cloudcover_bin,UC_predicted,UC_resid
2017-05-01,162,60,110,61,51,16,7,112,Spring,1,2017,1,60.2,61.6,59.5,70.8,45.9,24.9,0.0,0.0,0.0,0.0,none,35.1,68.0,0.0,0.0,none,0.004,0,0.008,0.673,0.933,0,1,71.04913224319361,2,127.09334542938774,-15.093345429387739
2017-05-02,180,86,129,61,76,13,6,137,Spring,2,2017,1,58.0,72.2,40.5,72.5,53.6,18.9,0.0,0.0,0.0,0.0,none,38.5,13.8,0.0,0.0,none,0.024,0,0.004,0.008,0.685,0,1,92.1300325382744,0,131.52615545896572,5.473844541034282
2017-05-03,175,42,107,51,59,24,8,110,Spring,3,2017,1,49.6,52.6,34.1,52.9,45.2,7.699999999999996,0.0,0.0,0.0,0.0,none,35.3,0.0,0.0,0.0,none,0.0,0,0.024,0.004,0.7090000000000001,0,1,0.0,0,93.03337599540498,16.96662400459502
2017-05-04,185,14,126,35,38,16,6,73,Spring,4,2017,1,44.7,51.4,41.3,52.3,39.1,13.199999999999996,0.0,0.0,0.0,0.0,none,27.5,100.0,0.0,0.0,none,0.0,0,0.0,0.024,0.7090000000000001,0,0,0.0,3,96.27550955699854,-23.275509556998543
2017-05-05,205,0,135,21,49,4,2,70,Spring,5,2017,0,55.5,50.2,58.3,55.8,44.0,11.799999999999997,0.0,0.012,0.008,0.0,rain,31.3,100.0,0.885,0.295,rain,1.359,1,0.0,0.0,0.036000000000000004,0,0,0.0,3,70.01385336081674,-0.013853360816739269
2017-05-06,225,46,136,65,70,18,6,135,Spring,6,2017,1,57.0,52.4,53.3,58.6,46.5,12.100000000000001,0.0,0.059,0.059,0.0,rain,27.3,53.0,0.0,0.0,none,0.217,1,1.359,0.0,1.387,0,1,65.06700060997497,2,137.70057145830273,-2.7005714583027327
2017-05-07,200,0,123,16,61,21,8,77,Spring,7,2017,0,43.0,48.4,39.1,49.0,40.2,8.799999999999997,0.0,0.0,0.0,0.0,none,28.9,87.8,0.004,0.004,rain,0.004,0,0.217,1.359,1.6,0,1,0.0,3,82.96643958924253,-5.966439589242526
2017-05-08,171,39,102,69,39,9,4,108,Spring,1,2017,1,48.3,44.7,34.1,50.1,37.4,12.700000000000003,0.0,0.004,0.004,0.0,rain,22.4,74.0,0.0,0.0,none,0.016,1,0.004,0.217,1.58,0,1,0.0,2,94.43557457024377,13.564425429756227
2017-05-09,185,3,127,21,40,14,4,61,Spring,2,2017,1,49.1,52.3,35.7,56.9,37.4,19.5,0.0,0.0,0.0,0.0,none,24.6,92.8,0.012,0.008,rain,0.012,0,0.016,0.004,1.596,0,1,0.0,3,93.33477656791153,-32.33477656791153
2017-05-10,173,53,124,70,32,21,8,102,Spring,3,2017,1,51.3,53.9,46.2,58.0,42.6,15.399999999999999,0.0,0.0,0.0,0.0,none,14.5,74.5,0.008,0.004,rain,0.02,0,0.012,0.016,1.608,0,1,0.0,2,93.56592679993449,8.434073200065512
2017-05-11,195,36,131,48,52,10,4,100,Spring,4,2017,1,46.9,56.8,42.6,57.3,40.7,16.599999999999994,0.0,0.0,0.0,0.0,none,19.2,91.8,0.0,0.0,none,0.0,0,0.02,0.012,0.269,0,1,0.0,3,96.95914928375716,3.0408507162428435
2017-05-12,198,54,132,51,69,21,7,120,Spring,5,2017,1,47.6,52.1,43.1,52.1,39.5,12.600000000000001,0.0,0.0,0.0,0.0,none,21.3,99.2,0.0,0.0,none,0.0,0,0.0,0.02,0.052000000000000005,0,0,0.0,3,103.35027412281444,16.64972587718556
2017-05-13,217,0,132,39,46,17,6,85,Spring,6,2017,0,39.9,43.6,45.7,47.2,37.6,9.600000000000001,0.0,0.29500000000000004,0.114,0.0,rain,28.2,100.0,0.268,0.079,rain,1.251,1,0.0,0.0,0.048,0,0,0.0,3,83.56372785359208,1.4362721464079158
2017-05-14,221,56,149,76,52,10,6,128,Spring,7,2017,1,56.0,53.0,49.4,59.0,36.3,22.700000000000003,0.0,0.063,0.055,0.0,rain,31.1,55.5,0.0,0.0,none,0.20500000000000002,1,1.251,0.0,1.283,0,1,53.92218022351189,2,132.83020655879122,-4.830206558791218
2017-05-15,162,81,121,73,49,13,5,122,Spring,1,2017,1,53.5,52.5,44.7,55.6,42.3,13.300000000000004,0.0,0.0,0.0,0.0,none,36.7,26.5,0.0,0.0,none,0.0,0,0.20500000000000002,1.251,1.476,0,1,0.0,1,98.95651330460272,23.043486695397277
2017-05-16,184,103,145,44,98,20,9,142,Spring,2,2017,1,68.0,69.2,53.6,72.8,47.0,25.799999999999997,0.0,0.0,0.0,0.0,none,21.7,56.0,0.0,0.0,none,0.0,0,0.0,0.20500000000000002,1.456,0,0,85.54514037736078,2,131.57118146340696,10.428818536593042
2017-05-17,170,100,126,60,84,14,7,144,Spring,3,2017,1,78.5,82.0,70.3,86.9,54.5,32.400000000000006,0.0,0.0,0.0,0.0,none,21.7,15.8,0.0,0.0,none,0.0,0,0.0,0.0,1.456,0,0,96.39850735852647,0,139.11361939835336,4.886380601646636
2017-05-18,196,84,127,70,83,18,7,153,Spring,4,2017,1,80.8,89.1,68.5,91.8,69.7,22.099999999999994,0.0,0.0,0.0,0.0,none,18.8,39.0,0.0,0.0,none,0.0,0,0.0,0.0,1.456,0,0,79.96297317455992,1,137.08973635148823,15.910263648511773
2017-05-19,194,105,155,45,99,13,7,144,Spring,5,2017,1,84.3,86.1,68.7,89.6,64.2,25.39999999999999,0.0,0.0,0.0,0.0,none,21.5,92.8,0.012,0.012,rain,0.05499999999999999,0,0.0,0.0,0.20500000000000002,0,0,100.0882965735067,3,153.40671890499777,-9.406718904997774
2017-05-20,213,102,143,52,120,9,4,172,Spring,6,2017,1,54.2,54.8,46.6,59.5,50.8,8.700000000000003,0.0,0.0,0.0,0.0,none,11.9,98.2,0.004,0.004,rain,0.004,0,0.05499999999999999,0.0,0.05499999999999999,0,1,0.0,3,119.5885735987778,52.4114264012222
2017-05-21,190,91,121,82,78,33,12,160,Spring,7,2017,1,49.4,58.1,41.4,58.1,45.8,12.300000000000004,0.0,0.0,0.0,0.0,none,23.9,72.8,0.0,0.0,none,0.0,0,0.004,0.05499999999999999,0.059,0,1,0.0,2,117.5152009453109,42.484799054689105
2017-05-22,190,0,124,25,41,11,5,66,Spring,1,2017,0,61.6,53.7,57.8,62.5,50.9,11.600000000000001,0.0,0.008,0.008,0.0,rain,15.7,100.0,0.107,0.059,rain,0.426,1,0.0,0.004,0.059,0,0,0.0,3,65.40665361227342,0.5933463877265837
2017-05-23,168,79,115,65,67,14,7,132,Spring,2,2017,1,62.2,64.5,55.1,67.6,56.1,11.499999999999993,0.0,0.0,0.0,0.0,none,14.1,100.0,0.0,0.0,none,0.0,0,0.426,0.0,0.485,0,1,81.70416081160221,3,128.11070315380763,3.889296846192366
2017-05-24,184,77,128,69,64,27,12,133,Spring,3,2017,1,58.1,58.4,52.4,63.5,53.6,9.899999999999999,0.0,0.0,0.0,0.0,none,18.1,81.0,0.0,0.0,none,0.048,0,0.0,0.426,0.485,0,0,74.11050335732308,3,123.05941755073982,9.940582449260177
2017-05-25,187,0,111,24,52,13,5,76,Spring,4,2017,0,58.1,53.5,58.1,58.1,48.7,9.399999999999999,0.0,0.114,0.11,0.0,rain,27.1,100.0,0.13399999999999998,0.071,rain,0.73,1,0.048,0.0,0.478,0,1,0.0,3,58.07121805901106,17.92878194098894
2017-05-26,197,100,132,42,123,16,7,165,Spring,5,2017,1,67.9,68.6,57.0,70.7,51.2,19.5,0.0,0.0,0.0,0.0,none,24.6,49.5,0.012,0.004,rain,0.265,0,0.73,0.048,1.204,0,1,101.27834549459998,1,149.2509479984092,15.749052001590798
2017-05-27,212,102,145,44,125,12,6,169,Spring,6,2017,1,64.3,69.7,60.3,69.9,56.1,13.800000000000004,0.0,0.016,0.012,0.0,rain,16.6,86.8,0.012,0.008,rain,0.032,1,0.265,0.73,1.4689999999999999,0,1,94.76238145057822,3,155.31615653947398,13.68384346052602
2017-05-28,220,101,132,79,110,12,5,189,Spring,7,2017,1,56.7,66.2,54.0,66.6,54.6,11.999999999999993,0.0,0.0,0.0,0.0,none,23.5,79.0,0.0,0.0,none,0.02,0,0.032,0.265,1.075,0,1,88.412378851176,3,153.5136360678798,35.48636393212021
2017-05-29,182,26,118,32,58,27,11,90,Spring,1,2017,1,53.1,56.0,51.6,58.8,52.6,6.199999999999996,0.0,0.0,0.0,0.0,none,19.9,88.2,0.07100000000000001,0.035,rain,0.202,0,0.02,0.032,1.095,0,1,0.0,3,98.83123965331785,-8.831239653317851
2017-05-30,194,3,118,22,57,13,6,79,Spring,2,2017,1,55.0,54.2,54.4,56.6,52.9,3.700000000000003,0.0,0.028,0.028,0.0,rain,23.9,99.8,0.0,0.0,none,0.056,1,0.202,0.02,1.249,0,1,59.82667157837106,3,112.36068140768118,-33.360681407681184
2017-05-31,176,80,123,72,61,22,9,133,Spring,3,2017,1,65.3,72.8,62.2,74.6,57.0,17.599999999999994,0.0,0.0,0.0,0.0,none,18.6,52.8,0.0,0.0,none,0.028,0,0.056,0.202,0.5750000000000001,0,1,80.24806417740186,2,127.94461725245179,5.055382747548208
2017-06-01,176,86,111,81,70,32,10,151,Spring,4,2017,1,68.8,76.4,53.9,76.4,59.7,16.700000000000003,0.0,0.0,0.0,0.0,none,25.1,11.5,0.0,0.0,none,0.004,0,0.028,0.056,0.338,0,1,96.51400307940179,0,141.1284285520535,9.871571447946508
2017-06-02,168,137,131,60,114,6,3,174,Spring,5,2017,1,61.9,69.1,48.3,69.7,53.3,16.400000000000006,0.0,0.028,0.028,0.0,rain,22.4,19.2,0.0,0.0,none,0.04,1,0.004,0.028,0.31000000000000005,0,1,98.05916701508585,0,140.73258888653766,33.267411113462344
2017-06-03,203,128,152,44,135,7,3,179,Spring,6,2017,1,64.2,61.1,47.1,64.5,50.2,14.299999999999997,0.0,0.0,0.0,0.0,none,26.8,2.0,0.0,0.0,none,0.04,0,0.04,0.004,0.33,0,1,117.43717670992596,0,169.9594141497281,9.040585850271896
2017-06-04,211,0,121,33,57,7,3,90,Spring,7,2017,0,59.8,67.2,55.3,68.7,49.2,19.5,0.0,0.004,0.004,0.0,rain,23.0,100.0,0.0,0.0,none,0.008,1,0.04,0.04,0.168,0,1,0.0,3,85.06811246957136,4.931887530428639
2017-06-05,171,27,109,31,58,12,5,89,Spring,1,2017,1,61.6,74.6,61.3,74.8,58.1,16.699999999999996,0.0,0.008,0.008,0.0,rain,18.6,100.0,0.0,0.0,none,0.111,1,0.008,0.04,0.12000000000000001,0,1,68.08270246180432,3,122.7591027652271,-33.7591027652271
2017-06-06,185,0,128,25,32,18,9,57,Spring,2,2017,0,52.4,54.0,51.2,58.7,47.9,10.800000000000004,0.0,0.0,0.0,0.0,none,18.6,100.0,0.004,0.004,rain,0.047,0,0.111,0.008,0.203,0,1,0.0,3,61.80929006544477,-4.80929006544477
2017-06-07,170,88,117,74,67,26,13,141,Spring,3,2017,1,63.7,56.5,52.1,64.4,46.9,17.500000000000007,0.0,0.0,0.0,0.0,none,10.1,32.5,0.008,0.008,rain,0.012,0,0.047,0.111,0.246,0,1,77.82899792980218,1,126.39684625938987,14.603153740610125
2017-06-08,176,51,125,52,50,19,7,102,Spring,4,2017,1,55.6,67.0,47.2,67.8,48.6,19.199999999999996,0.0,0.0,0.0,0.0,none,19.0,98.2,0.0,0.0,none,0.0,0,0.012,0.047,0.21800000000000003,0,1,71.59972444294087,3,125.96979636251835,-23.969796362518352
2017-06-09,186,115,147,50,104,12,4,154,Spring,5,2017,1,72.2,76.6,56.2,76.6,48.3,28.299999999999997,0.0,0.0,0.0,0.0,none,25.5,12.2,0.008,0.008,rain,0.008,0,0.0,0.012,0.17800000000000002,0,0,118.12870433057807,0,158.48635726000484,-4.486357260004837
2017-06-10,191,125,120,58,138,30,10,196,Spring,6,2017,1,74.5,81.5,64.6,81.9,58.2,23.700000000000003,0.0,0.0,0.0,0.0,none,23.3,53.5,0.0,0.0,none,0.0,0,0.008,0.0,0.178,0,1,106.61565042471554,2,167.8572545437583,28.1427454562417
2017-06-11,188,102,121,89,80,20,8,169,Spring,7,2017,1,86.8,91.2,69.2,91.9,66.8,25.10000000000001,0.0,0.0,0.0,0.0,none,24.6,10.0,0.0,0.0,none,0.0,0,0.0,0.008,0.067,0,0,107.68951074611263,0,171.27547366666553,-2.2754736666655333
2017-06-12,168,93,117,82,62,28,10,144,Spring,1,2017,1,87.1,93.8,70.5,94.5,70.4,24.099999999999994,0.0,0.0,0.0,0.0,none,27.3,9.2,0.0,0.0,none,0.0,0,0.0,0.0,0.02,0,0,86.61351519104889,0,141.75998059393518,2.2400194060648175
2017-06-13,186,70,118,70,68,28,9,138,Spring,2,2017,1,84.4,95.6,68.7,96.5,71.4,25.099999999999994,0.0,0.0,0.0,0.0,none,30.0,56.0,0.0,0.0,none,0.024,0,0.0,0.0,0.008,0,0,82.97533876021654,2,135.12911053284665,2.870889467153347
2017-06-14,182,77,124,56,79,11,5,135,Spring,3,2017,1,69.7,80.5,57.4,83.4,64.4,19.0,0.0,0.0,0.0,0.0,none,21.5,32.5,0.008,0.008,rain,0.131,0,0.024,0.0,0.032,0,1,81.12402208648132,1,129.63935683329078,5.360643166709224
2017-06-15,184,91,140,54,81,18,8,135,Spring,4,2017,1,62.7,69.0,54.1,69.0,61.7,7.299999999999997,0.0,0.0,0.0,0.0,none,25.7,23.2,0.0,0.0,none,0.0,0,0.131,0.024,0.155,0,1,92.76460251136263,0,137.57367891701955,-2.5736789170195493
2017-06-16,197,90,151,58,78,14,6,136,Spring,5,2017,1,74.6,68.1,65.7,75.5,60.7,14.799999999999997,0.0,0.0,0.0,0.0,none,13.2,86.0,0.016,0.012,rain,0.02,0,0.0,0.131,0.155,0,0,103.81159744452849,3,152.39489617543063,-16.39489617543063
2017-06-17,190,102,130,93,69,35,12,162,Spring,6,2017,1,69.7,74.5,67.0,75.7,69.0,6.700000000000003,0.0,0.0,0.0,0.0,none,26.6,97.8,0.016,0.008,rain,0.189,0,0.02,0.0,0.175,0,1,106.03486295351978,3,166.1862047869813,-4.186204786981307
2017-06-18,196,96,131,69,92,32,12,161,Spring,7,2017,1,76.1,81.6,70.9,82.6,73.1,9.5,0.0,0.0,0.0,0.0,none,31.8,90.2,0.032,0.016,rain,0.119,0,0.189,0.02,0.364,0,1,98.47658001768269,3,163.93622810551915,-2.936228105519149
2017-06-19,177,0,118,19,40,28,12,59,Spring,1,2017,0,78.0,85.5,72.3,86.3,73.5,12.799999999999997,0.0,0.133,0.094,0.0,rain,36.2,90.0,0.08299999999999999,0.059,rain,0.532,1,0.119,0.189,0.45899999999999996,0,1,0.0,3,55.21386456950384,3.7861354304961594
2017-06-20,189,102,128,84,79,23,7,163,Spring,2,2017,1,78.7,80.0,59.5,81.4,69.8,11.600000000000009,0.0,0.0,0.0,0.0,none,25.7,12.2,0.0,0.0,none,0.292,0,0.532,0.119,0.86,0,1,100.11863705410403,0,141.35645142280424,21.64354857719576
2017-06-21,169,99,135,57,76,20,8,133,Summer,3,2017,1,75.4,77.4,65.0,81.8,71.4,10.399999999999991,0.0,0.083,0.063,0.0,rain,20.8,39.2,0.004,0.004,rain,0.193,1,0.292,0.532,1.152,0,1,81.18843392238387,1,125.13595995538108,7.864040044618918
2017-06-22,154,111,117,38,110,21,9,148,Summer,4,2017,1,75.0,79.1,67.0,82.3,63.7,18.599999999999994,0.0,0.0,0.0,0.0,none,26.2,86.0,0.0,0.0,none,0.0,0,0.193,0.292,1.325,0,1,89.15453456221269,3,134.56866313289504,13.43133686710496
2017-06-23,200,5,141,3,61,18,9,64,Summer,5,2017,1,81.7,83.5,72.9,87.5,77.9,9.599999999999994,0.0,0.02,0.02,0.0,rain,31.1,86.8,0.043,0.043,rain,0.103,1,0.0,0.193,1.1360000000000001,0,0,78.52360499918609,3,127.64547655245866,-63.64547655245866
2017-06-24,197,115,151,58,103,14,5,161,Summer,6,2017,1,80.4,82.5,61.2,83.9,73.1,10.800000000000011,0.0,0.0,0.0,0.0,none,25.7,26.2,0.0,0.0,none,0.5469999999999999,0,0.103,0.0,1.1199999999999999,0,1,110.90530390518143,1,167.30949484696043,-6.309494846960433
2017-06-25,189,106,121,67,107,23,8,174,Summer,7,2017,1,78.5,79.8,62.3,80.7,67.4,13.299999999999997,0.0,0.004,0.004,0.0,rain,22.1,35.0,0.0,0.0,none,0.004,1,0.5469999999999999,0.103,1.1349999999999998,0,1,107.38373837789396,1,163.44903338454057,10.55096661545943
2017-06-26,180,80,136,56,68,17,6,124,Summer,1,2017,1,66.4,75.5,58.2,76.6,62.6,13.999999999999993,0.0,0.0,0.0,0.0,none,33.3,25.8,0.0,0.0,none,0.0,0,0.004,0.5469999999999999,0.8469999999999999,0,1,98.58097509557405,1,143.93408742170567,-19.93408742170567
2017-06-27,151,107,130,64,64,21,9,128,Summer,2,2017,1,69.6,73.5,57.1,75.2,61.7,13.5,0.0,0.016,0.016,0.0,rain,23.3,58.2,0.004,0.004,rain,0.356,1,0.0,0.004,0.6539999999999999,0,0,81.53279851508006,2,123.11563278135246,4.88436721864754
2017-06-28,162,92,147,44,63,7,3,107,Summer,3,2017,1,67.4,71.4,60.2,74.0,57.7,16.299999999999997,0.0,0.0,0.0,0.0,none,24.2,10.8,0.0,0.0,none,0.0,0,0.356,0.0,1.0099999999999998,0,1,94.06534341058871,0,132.63199984858403,-25.63199984858403
2017-06-29,157,106,129,75,59,17,7,134,Summer,4,2017,1,70.6,81.4,64.2,81.4,62.1,19.300000000000004,0.0,0.0,0.0,0.0,none,38.5,94.5,0.0,0.0,none,0.0,0,0.0,0.356,0.9069999999999999,0,0,90.93164370116803,3,134.10742907766777,-0.10742907766777421
2017-06-30,201,77,148,53,77,12,5,130,Summer,5,2017,1,75.7,87.0,68.4,88.6,70.4,18.19999999999999,0.0,0.0,0.0,0.0,none,34.4,93.5,0.016,0.016,rain,0.016,0,0.0,0.0,0.36,0,0,92.97196815534662,3,141.46772866127628,-11.467728661276283
2017-07-01,223,85,156,75,77,20,6,152,Summer,6,2017,1,81.0,80.6,71.9,83.7,76.2,7.5,0.0,0.02,0.012,0.0,rain,30.2,83.8,0.004,0.004,rain,0.056,1,0.016,0.0,0.372,0,1,87.06756450854252,3,140.6937020308231,11.30629796917691
2017-07-02,217,129,140,62,144,30,12,206,Summer,7,2017,1,84.6,89.5,71.2,90.2,74.0,16.200000000000003,0.0,0.0,0.0,0.0,none,22.4,35.8,0.0,0.0,none,0.0,0,0.056,0.016,0.428,0,1,111.1478223960683,1,174.06065277723332,31.939347222766685
2017-07-03,194,115,125,72,112,17,6,184,Summer,1,2017,1,86.7,89.7,67.7,91.4,70.2,21.200000000000003,0.0,0.047,0.047,0.0,rain,24.8,36.2,0.0,0.0,none,0.047,1,0.0,0.056,0.07200000000000001,0,0,74.60055905412551,1,129.49052041363683,54.50947958636317
2017-07-04,183,107,96,134,60,32,12,194,Summer,2,2017,1,81.6,84.3,61.6,86.3,68.3,18.0,0.0,0.0,0.0,0.0,none,11.4,14.8,0.0,0.0,none,0.0,0,0.047,0.0,0.119,0,1,86.34359473307022,0,136.539845078302,57.460154921698006
2017-07-05,148,112,111,66,83,24,10,149,Summer,3,2017,1,72.2,83.0,60.4,83.4,68.6,14.800000000000011,0.0,0.0,0.0,0.0,none,27.7,36.0,0.0,0.0,none,0.0,0,0.0,0.047,0.119,0,0,99.400397656742,1,140.34025013071212,8.659749869287879
2017-07-06,168,81,119,86,44,30,10,130,Summer,4,2017,1,73.0,74.6,63.7,76.4,69.9,6.5,0.0,0.0,0.0,0.0,none,20.1,100.0,0.04,0.016,rain,0.091,0,0.0,0.0,0.10300000000000001,0,0,88.83783670137967,3,133.2411430893506,-3.241143089350601
2017-07-07,188,68,128,60,68,16,5,128,Summer,5,2017,1,82.5,75.2,67.2,82.5,70.7,11.799999999999997,0.0,0.0,0.0,0.0,none,20.4,54.5,1.24,0.563,rain,3.061,0,0.091,0.0,0.138,0,1,56.9806191083305,2,109.66990966412531,18.330090335874687
2017-07-08,199,132,128,80,123,14,6,203,Summer,6,2017,1,82.2,86.8,65.7,87.9,71.0,16.900000000000006,0.0,0.0,0.0,0.0,none,25.5,94.5,0.0,0.0,none,0.0,0,3.061,0.091,3.199,0,1,96.24459118378587,3,153.5781500971176,49.4218499028824
2017-07-09,196,106,135,83,84,32,9,167,Summer,7,2017,1,70.2,79.6,58.8,81.0,64.4,16.599999999999994,0.0,0.0,0.0,0.0,none,24.4,19.2,0.0,0.0,none,0.0,0,0.0,3.061,3.1519999999999997,0,0,112.57501383481086,0,168.1952304985901,-1.1952304985900923
2017-07-10,176,77,119,61,73,13,5,134,Summer,1,2017,1,79.7,80.1,67.7,83.0,65.1,17.900000000000006,0.0,0.0,0.0,0.0,none,28.0,69.0,0.0,0.0,none,0.012,0,0.0,0.0,3.1519999999999997,0,0,84.90540349174029,2,137.0687506223286,-3.0687506223285936
2017-07-11,182,75,128,84,45,22,9,129,Summer,2,2017,1,86.7,83.1,73.3,89.5,76.2,13.299999999999997,0.0,0.0,0.0,0.0,none,17.4,53.2,0.0,0.0,none,0.15,0,0.012,0.0,3.1639999999999997,0,1,80.85080795159988,2,133.69042408276158,-4.690424082761581
2017-07-12,184,30,134,47,33,26,9,80,Summer,3,2017,1,87.5,91.1,73.0,93.3,76.7,16.599999999999994,0.0,0.16599999999999998,0.146,0.0,rain,22.6,87.0,0.0,0.0,none,0.37,1,0.15,0.012,3.223,0,1,50.339829520711476,3,105.49494821588323,-25.494948215883227
2017-07-13,186,0,113,27,46,15,7,73,Summer,4,2017,0,89.5,96.1,74.7,97.2,80.0,17.200000000000003,0.0,0.044,0.028,0.0,rain,27.1,99.8,0.0,0.0,none,0.111,1,0.37,0.15,0.532,0,1,0.0,3,60.65834094670398,12.34165905329602
2017-07-14,204,0,145,20,39,8,3,59,Summer,5,2017,0,76.7,70.0,69.3,77.0,67.0,10.0,0.0,0.11900000000000001,0.083,0.0,rain,22.6,100.0,0.213,0.091,rain,0.41200000000000003,1,0.111,0.37,0.643,0,1,0.0,3,62.08803650621686,-3.0880365062168593
2017-07-15,201,105,146,48,112,23,9,160,Summer,6,2017,1,84.8,84.8,66.4,88.0,73.3,14.700000000000003,0.0,0.0,0.0,0.0,none,13.6,44.0,0.0,0.0,none,0.012,0,0.41200000000000003,0.111,1.0550000000000002,0,1,107.51504951220676,1,166.13969527694854,-6.139695276948544
2017-07-16,198,109,126,64,117,16,7,181,Summer,7,2017,1,77.5,86.4,66.7,89.4,70.7,18.700000000000003,0.0,0.0,0.0,0.0,none,20.4,6.5,0.0,0.0,none,0.0,0,0.012,0.41200000000000003,1.055,0,1,109.35609921309286,0,168.66301553967395,12.33698446032605
2017-07-17,187,79,134,78,54,17,9,132,Summer,1,2017,1,82.1,86.4,72.5,87.9,74.1,13.800000000000011,0.0,0.0,0.0,0.0,none,23.7,63.8,0.0,0.0,none,0.0,0,0.0,0.012,0.905,0,0,83.2207266811634,2,136.6249709406535,-4.624970940653498
2017-07-18,161,85,117,68,61,19,7,129,Summer,2,2017,1,81.5,90.5,71.4,90.6,77.0,13.599999999999994,0.0,0.0,0.0,0.0,none,22.6,26.0,0.0,0.0,none,0.024,0,0.0,0.0,0.535,0,0,93.24219690729825,1,143.32522764909984,-14.325227649099844
2017-07-19,172,91,128,73,62,16,6,135,Summer,3,2017,1,87.6,95.7,72.7,95.7,80.3,15.400000000000006,0.0,0.0,0.0,0.0,none,26.6,11.8,0.008,0.004,rain,0.008,0,0.024,0.0,0.448,0,1,82.07227955149787,0,130.95588722972096,4.0441127702790425
2017-07-20,170,40,134,41,35,12,5,76,Summer,4,2017,1,94.0,98.3,74.4,98.8,79.0,19.799999999999997,0.0,0.0,0.0,0.0,none,26.6,41.8,0.004,0.004,rain,0.004,0,0.008,0.024,0.044,0,1,86.74936568827644,1,141.7308057188417,-65.73080571884171
2017-07-21,206,99,150,55,100,13,5,155,Summer,5,2017,1,84.5,93.6,72.8,96.5,80.5,16.0,0.0,0.0,0.0,0.0,none,24.4,81.2,0.0,0.0,none,0.0,0,0.004,0.008,0.036000000000000004,0,1,87.53773052294221,3,140.54875470038328,14.451245299616716
2017-07-22,221,27,117,63,68,27,9,131,Summer,6,2017,1,84.4,92.6,72.5,92.6,79.8,12.799999999999997,0.0,0.0,0.0,0.0,none,20.6,99.8,0.0,0.0,none,0.134,0,0.0,0.004,0.036000000000000004,0,0,94.48664495136084,3,152.94130171706382,-21.941301717063823
2017-07-23,206,93,148,78,73,8,3,151,Summer,7,2017,1,76.2,82.2,66.6,84.7,76.0,8.700000000000003,0.0,0.0,0.0,0.0,none,22.6,71.8,0.032,0.012,rain,0.5840000000000001,0,0.134,0.0,0.17,0,1,107.84647968636426,2,166.4893717632359,-15.489371763235908
2017-07-24,171,26,109,48,40,10,4,88,Summer,1,2017,1,71.1,62.4,62.0,77.9,58.2,19.700000000000003,0.0,0.0,0.0,0.0,none,18.1,24.5,0.965,0.65,rain,1.905,0,0.5840000000000001,0.134,0.7300000000000001,0,1,61.28755640055507,0,109.59870952078234,-21.598709520782336
2017-07-25,156,82,123,53,62,16,6,115,Summer,2,2017,1,68.3,70.4,60.4,73.5,61.1,12.399999999999999,0.0,0.0,0.0,0.0,none,16.3,98.2,0.059,0.055,rain,0.543,0,1.905,0.5840000000000001,2.6270000000000002,0,1,84.45992540079904,3,127.95108756233236,-12.951087562332361
2017-07-26,176,87,147,55,61,21,8,116,Summer,3,2017,1,70.4,75.7,58.7,75.7,66.2,9.5,0.0,0.0,0.0,0.0,none,16.8,51.8,0.0,0.0,none,0.0,0,0.543,1.905,3.166,0,1,91.95555070062025,2,132.03055227213267,-16.030552272132667
2017-07-27,193,72,132,65,68,15,6,133,Summer,4,2017,1,81.0,78.7,70.8,81.0,66.6,14.400000000000006,0.0,0.0,0.0,0.0,none,17.4,52.2,0.008,0.004,rain,0.04,0,0.0,0.543,3.166,0,0,90.65797148046015,2,139.11165053115988,-6.111650531159881
2017-07-28,195,100,124,63,108,35,14,171,Summer,5,2017,1,82.3,86.9,70.3,88.3,72.9,15.399999999999991,0.0,0.0,0.0,0.0,none,12.8,99.0,0.008,0.004,rain,0.07200000000000001,0,0.04,0.0,3.072,0,1,89.06338522604435,3,140.94805843033362,30.051941569666383
2017-07-29,220,130,152,71,127,16,7,198,Summer,6,2017,1,73.3,64.9,60.1,76.7,59.0,17.700000000000003,0.0,0.0,0.0,0.0,none,24.2,92.2,0.04,0.02,rain,0.402,0,0.07200000000000001,0.04,2.56,0,1,100.22188186080662,3,153.01613125237955,44.98386874762045
2017-07-30,184,122,124,72,110,10,3,182,Summer,7,2017,1,78.0,76.7,58.0,80.7,57.5,23.200000000000003,0.0,0.0,0.0,0.0,none,12.5,0.0,0.0,0.0,none,0.0,0,0.402,0.07200000000000001,1.057,0,1,109.06612582690968,0,168.6271676497613,13.372832350238696
2017-07-31,188,77,132,63,70,9,5,133,Summer,1,2017,1,77.2,87.3,65.6,89.7,63.5,26.200000000000003,0.0,0.0,0.0,0.0,none,15.9,17.2,0.0,0.0,none,0.0,0,0.0,0.402,0.5139999999999998,0,0,87.67731902491337,0,138.5361519871774,-5.536151987177391
